cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,9,1167,154726440,1642599005,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,22798,44,20,0,103,1920,10,503778058,24652,0,0,154726441,9,154726441,525178634,1159137938.cafvid,1159137938.cafvid,\ ,0,0,4,525178634,48000,44,20,0,103,1936,10,525178634,48002,0,0,1642599011,1642602183,1159137938.cafvid,79e389c9-e62b-4343-9d9a-247d56b3e080,PT_Internas,PT_Internas,PT_Internas,PT_Internas,3172,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,26056,0,103,0,11,525178634,48006,0,0,,1,E8E5888000010000000000381900070A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1159137938.cafvid@m.webex.com,1159137938.cafvid@m.webex.com,1159137938.cafvid@m.webex.com,,,,,0,0,0,1159137938.cafvid@m.webex.com,1159137938.cafvid@m.webex.com,1159137938.cafvid@m.webex.com,
1,9,1168,154726442,1642602591,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,19556,44,20,0,103,1920,10,503778058,25346,0,0,154726443,9,154726443,525178634,1153598268.cafvid,1153598268.cafvid,\ ,0,0,4,525178634,48030,44,20,0,103,1936,10,525178634,48032,0,0,1642602596,1642604791,1153598268.cafvid,e08758e1-d1f9-428a-ba13-e9d066e07483,PT_Internas,PT_Internas,PT_Internas,PT_Internas,2195,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,26114,0,103,0,11,525178634,48036,0,0,,1,41B91F0000010000000000D8174D970A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1153598268.cafvid@m.webex.com,1153598268.cafvid@m.webex.com,1153598268.cafvid@m.webex.com,,,,,0,0,0,1153598268.cafvid@m.webex.com,1153598268.cafvid@m.webex.com,1153598268.cafvid@m.webex.com,
1,6,1174,104395983,1642615145,6,0,453447434,7046438,SR_ARG_PARANA,0,16,4,453447434,23268,44,20,0,103,1936,10,453447434,25182,0,0,104395984,6,104395984,525178634,1143016934.cafvid,1143016934.cafvid,\ ,0,0,4,525178634,48060,44,20,0,103,1936,10,525178634,48062,0,0,1642615149,1642618774,1143016934.cafvid,067d286a-f418-4dab-b0f4-790138ff7431,PT_Internas,PT_Internas,PT_Internas,PT_Internas,3625,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.15.7.27,10.151.77.31,103,0,11,453447434,26330,0,103,0,11,525178634,48066,0,0,,1,7C7D800000010000000000D9174D970A,0,0,0,,,9,,,0,0,SR_ARG_PARANA@cafvid.caf.com,1143016934.cafvid@m.webex.com,1143016934.cafvid@m.webex.com,1143016934.cafvid@m.webex.com,,,,,0,0,0,1143016934.cafvid@m.webex.com,1143016934.cafvid@m.webex.com,1143016934.cafvid@m.webex.com,
1,9,1169,154726444,1642618666,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,18976,44,20,0,103,1920,10,503778058,26222,0,0,154726445,9,154726445,525178634,1170688663.cafvid,1170688663.cafvid,\ ,0,0,4,525178634,48094,44,20,0,103,1936,10,525178634,48096,0,0,1642618669,1642620574,1170688663.cafvid,ddc9beac-f13e-4a32-b41d-4f4106181ad1,PT_Internas,PT_Internas,PT_Internas,PT_Internas,1905,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,24634,0,103,0,11,525178634,48100,0,0,,1,AF2B768000010000000000DA174D970A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1170688663.cafvid@m.webex.com,1170688663.cafvid@m.webex.com,1170688663.cafvid@m.webex.com,,,,,0,0,0,1170688663.cafvid@m.webex.com,1170688663.cafvid@m.webex.com,1170688663.cafvid@m.webex.com,
1,9,1170,154726446,1642622233,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,19862,44,20,0,103,1920,10,503778058,24684,0,0,154726447,9,154726447,525178634,1144942679.cafvid,1144942679.cafvid,\ ,0,0,4,525178634,48124,44,20,0,103,1936,10,525178634,48126,0,0,1642622239,1642624231,1144942679.cafvid,2d92522f-ce15-4a04-bc2b-70f4585eac88,PT_Internas,PT_Internas,PT_Internas,PT_Internas,1992,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,25340,0,103,0,11,525178634,48130,0,0,,1,FD44780000010000000000DB174D970A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1144942679.cafvid@m.webex.com,1144942679.cafvid@m.webex.com,1144942679.cafvid@m.webex.com,,,,,0,0,0,1144942679.cafvid@m.webex.com,1144942679.cafvid@m.webex.com,1144942679.cafvid@m.webex.com,
1,9,1171,154726448,1642629306,9,0,487000842,7047331,SR_COL_MUISCA,0,16,4,487000842,16504,44,20,0,109,1936,0,487000842,24728,0,0,154726449,9,0,537332490,7047330,7047330,SR_COL_CALIMA,0,0,4,537332490,23890,44,20,0,109,1936,0,537332490,25538,0,0,1642629312,1642629334,7047330,5d0a637e-eaf0-47a5-b208-64c03192290e,Directory URI,PT_Internas,Directory URI,Directory URI,22,SEP6C310EC84AAD,SEPAC7A562444A4,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,2,2,0,64,64,,,,10.11.7.29,10.11.7.32,103,0,11,487000842,25054,0,103,0,11,537332490,24636,0,0,,0,,0,0,0,,,22,,,0,0,SR_COL_MUISCA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,,,,,0,0,0,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,
1,9,1173,154726453,1642629431,9,0,487000842,7047331,SR_COL_MUISCA,0,393216,4,487000842,19064,44,20,0,109,1936,0,487000842,26054,0,0,154726454,9,0,503778058,7047332,7047332,SR_COL_QUIMBAYA,0,393216,4,503778058,18066,44,20,0,109,1936,0,503778058,25272,0,0,1642629437,1642629457,7047332,f5de5ba3-3654-4b25-abb3-96ea034863b5,Directory URI,PT_Internas,Directory URI,Directory URI,20,SEP6C310EC84AAD,SEP703509C41409,4,4,0,0,0,0,0,CCAFCUCM,0,,,0,,2,2,2,0,64,64,,,,10.11.7.29,10.11.7.30,103,0,11,487000842,26354,0,103,0,11,503778058,25084,0,0,,0,,0,0,0,,,22,,,0,0,SR_COL_MUISCA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,,,,,0,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,
1,9,1172,154726450,1642629346,9,0,487000842,7047331,SR_COL_MUISCA,0,0,4,487000842,18378,44,20,0,109,1936,0,487000842,25332,0,0,154726451,9,0,537332490,7047330,7047330,SR_COL_CALIMA,0,0,4,537332490,18842,44,20,0,109,1936,0,537332490,24864,0,0,1642629351,1642629457,7047330,911c2ad4-2354-46b7-8674-303215e333ba,Directory URI,PT_Internas,Directory URI,Directory URI,106,SEP6C310EC84AAD,SEPAC7A562444A4,4,4,0,0,0,0,0,CCAFCUCM,0,,,0,,2,2,2,0,64,64,,,,10.11.7.29,10.11.7.32,103,0,11,487000842,24952,0,103,0,11,537332490,25492,0,0,,0,,0,0,0,,,2,,,0,0,SR_COL_MUISCA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,,,,,0,0,0,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,SR_COL_CALIMA@cafvid.caf.com,
1,9,1173,154726451,1642629457,9,0,537332490,7047330,SR_COL_CALIMA,0,0,4,537332490,18842,44,20,0,103,1936,10,537332490,24864,0,0,154726458,4,67110891,357406474,4229010002,4229010002,\ ,0,16,4,357406474,51324,44,20,0,103,1936,10,357406474,51326,0,0,1642629457,1642629666,7047331,d24822b3-4ca1-4452-b1d2-c6762bd9245a,,Directory URI,,PT_Internas,209,SEPAC7A562444A4,CFBCDPTTPR29,0,12,4,4,98,98,67110891,CCAFCUCM,4,ConfControllerDn=7047331;ConfControllerDeviceName=SEP6C310EC84AAD;ConfRequestorDn=7047331;ConfRequestorDeviceName=SEP6C310EC84AAD,,0,,2,2,2,0,64,64,,,,10.11.7.32,10.151.77.21,103,0,11,537332490,25492,0,103,0,11,357406474,51328,0,0,,1,CF1B6400000100000000003B1900070A,0,0,0,,,1,,,0,0,SR_COL_CALIMA@cafvid.caf.com,,,SR_COL_MUISCA@cafvid.caf.com,,,,,0,0,0,00422901XXXX,00422901XXXX,7047331,
1,9,1173,154726453,1642629457,9,0,487000842,7047331,SR_COL_MUISCA,0,393216,4,487000842,19064,44,20,0,103,1936,10,487000842,26054,0,0,154726456,4,67110891,357406474,4229010002,4229010002,\ ,0,393216,4,357406474,51304,44,20,0,103,1936,10,357406474,51306,0,0,1642629457,1642629667,7047331,3fc583a7-21fa-4ca9-b12f-134e9700d328,,PT_Internas,,PT_Internas,210,SEP6C310EC84AAD,CFBCDPTTPR29,4,4,4,4,98,98,67110891,CCAFCUCM,4,ConfControllerDn=7047331;ConfControllerDeviceName=SEP6C310EC84AAD;ConfRequestorDn=7047331;ConfRequestorDeviceName=SEP6C310EC84AAD,,0,,2,2,2,0,64,64,,,,10.11.7.29,10.151.77.21,103,0,11,487000842,26354,0,103,0,11,357406474,51308,0,0,,1,CF1B640000010000000000391900070A,0,0,0,,,1,,,0,0,SR_COL_MUISCA@cafvid.caf.com,,,SR_COL_MUISCA@cafvid.caf.com,,,,,0,0,0,00422901XXXX,00422901XXXX,7047331,
1,9,1173,154726454,1642629431,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,393216,4,503778058,18066,44,20,0,103,1936,10,503778058,25272,0,0,154726457,4,67110891,357406474,4229010002,4229010002,\ ,0,393216,4,357406474,51314,44,20,0,103,1936,10,357406474,51316,0,0,1642629457,1642629667,7047331,4f1cf8f8-7b37-4640-b755-84573ae3a5d4,,Directory URI,,PT_Internas,210,SEP703509C41409,CFBCDPTTPR29,4,4,4,4,98,98,67110891,CCAFCUCM,4,ConfControllerDn=7047331;ConfControllerDeviceName=SEP6C310EC84AAD;ConfRequestorDn=7047331;ConfRequestorDeviceName=SEP6C310EC84AAD,,0,,2,2,2,0,64,64,,,,10.11.7.30,10.151.77.21,103,0,11,503778058,25084,0,103,0,11,357406474,51318,0,0,,1,CF1B6400000100000000003A1900070A,0,0,0,,,1,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_MUISCA@cafvid.caf.com,,,,,0,0,0,00422901XXXX,00422901XXXX,7047331,
1,9,1173,154726453,1642629667,9,0,487000842,7047331,SR_COL_MUISCA,0,16,4,487000842,19064,44,20,0,109,1936,0,487000842,26054,0,0,154726454,9,0,503778058,7047332,7047332,SR_COL_QUIMBAYA,0,0,4,503778058,18066,44,20,0,109,1936,0,503778058,25272,0,0,1642629667,1642630180,4229010002,f0d4da8b-2bf8-4ddc-951d-55744d400428,Directory URI,PT_Internas,Directory URI,,513,SEP6C310EC84AAD,SEP703509C41409,12,4,0,4,0,98,0,CCAFCUCM,4,,,0,,2,2,2,0,64,64,,,,10.11.7.29,10.11.7.30,103,0,11,487000842,26354,0,103,0,11,503778058,25084,0,0,,0,,0,0,0,,,22,,,0,0,SR_COL_MUISCA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_MUISCA@cafvid.caf.com,,,,,0,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,SR_COL_QUIMBAYA@cafvid.caf.com,00422901XXXX,
1,9,1178,154726471,1642690876,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,16880,44,20,0,103,1920,10,503778058,25906,0,0,154726472,9,154726472,525178634,1188141496.cafvid,1188141496.cafvid,\ ,0,0,4,525178634,48000,44,20,0,103,1920,0,525178634,48002,0,0,1642690880,1642690939,1188141496.cafvid,4faab21d-d286-4749-8c22-4498eabbe480,PT_Internas,PT_Internas,PT_Internas,PT_Internas,59,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,25362,0,103,0,11,525178634,48006,0,0,,1,CFAF0B80000100000000003D1900070A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1188141496.cafvid@m.webex.com,1188141496.cafvid@m.webex.com,1188141496.cafvid@m.webex.com,,,,,0,0,0,1188141496.cafvid@m.webex.com,1188141496.cafvid@m.webex.com,1188141496.cafvid@m.webex.com,
1,6,1206,104396069,1642691231,6,0,436670218,7046433,SR_ARG_CALAFATE,0,16,4,436670218,22112,44,20,0,103,1920,10,436670218,24622,0,0,104396070,6,104396070,525178634,1122213866.cafvid,1122213866.cafvid,\ ,0,0,4,525178634,48028,44,20,0,103,1920,0,525178634,48030,0,0,1642691234,1642691303,1122213866.cafvid,79d895b0-aec3-4d0e-be5a-cc58ebbc4aef,PT_Internas,PT_Internas,PT_Internas,PT_Internas,69,SEPCC7F76FD8AE1,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.15.7.26,10.151.77.31,103,0,11,436670218,25612,0,103,0,11,525178634,48034,0,0,,1,A347BF00000100000000010A174D970A,0,0,0,,,9,,,0,0,SR_ARG_CALAFATE@cafvid.caf.com,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,,,,,0,0,0,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,
1,6,1207,104396071,1642691375,6,0,436670218,7046433,SR_ARG_CALAFATE,0,16,4,436670218,19340,44,20,0,103,1920,10,436670218,25490,0,0,104396072,6,104396072,525178634,1122213866.cafvid,1122213866.cafvid,\ ,0,0,4,525178634,48084,44,20,0,103,1920,0,525178634,48086,0,0,1642691377,1642691465,1122213866.cafvid,846950fd-2390-45e5-b469-dd6b6bf2b35b,PT_Internas,PT_Internas,PT_Internas,PT_Internas,88,SEPCC7F76FD8AE1,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.15.7.26,10.151.77.31,103,0,11,436670218,25944,0,103,0,11,525178634,48090,0,0,,1,F91C6700000100000000010C174D970A,0,0,0,,,9,,,0,0,SR_ARG_CALAFATE@cafvid.caf.com,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,,,,,0,0,0,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,1122213866.cafvid@m.webex.com,
1,9,1179,154726473,1642691294,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,19724,44,20,0,103,1920,10,503778058,26020,0,0,154726474,9,154726474,525178634,1193691624.cafvid,1193691624.cafvid,\ ,0,0,4,525178634,48056,44,20,0,103,1920,0,525178634,48058,0,0,1642691297,1642691507,1193691624.cafvid,0d31b185-60d9-4df0-97b2-945f0d6be175,PT_Internas,PT_Internas,PT_Internas,PT_Internas,210,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,26028,0,103,0,11,525178634,48062,0,0,,1,C8D4C880000100000000010B174D970A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,,,,,0,0,0,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,
1,9,1180,154726475,1642691513,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,21262,44,20,0,103,1920,10,503778058,25750,0,0,154726476,9,154726476,525178634,1193691624.cafvid,1193691624.cafvid,\ ,0,0,4,525178634,48112,44,20,0,103,1920,0,525178634,48114,0,0,1642691514,1642691817,1193691624.cafvid,7113c925-cc51-4479-b8a2-c0c74bb67f06,PT_Internas,PT_Internas,PT_Internas,PT_Internas,303,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,25540,0,103,0,11,525178634,48118,0,0,,1,4B5D8800000100000000010D174D970A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,,,,,0,0,0,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,1193691624.cafvid@m.webex.com,
1,9,1181,154726477,1642696617,9,0,503778058,7047332,SR_COL_QUIMBAYA,0,16,4,503778058,20534,44,20,0,103,1920,10,503778058,25546,0,0,154726478,9,154726478,525178634,1193428968.cafvid,1193428968.cafvid,\ ,0,0,4,525178634,48168,44,20,0,103,1936,10,525178634,48170,0,0,1642696619,1642700191,1193428968.cafvid,5302b2cb-bd7e-433b-8960-b0b335cd253f,PT_Internas,PT_Internas,PT_Internas,PT_Internas,3572,SEP703509C41409,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.11.7.30,10.151.77.31,103,0,11,503778058,26276,0,103,0,11,525178634,48174,0,0,,1,2D962000000100000000010E174D970A,0,0,0,,,9,,,0,0,SR_COL_QUIMBAYA@cafvid.caf.com,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,,,,,0,0,0,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,
1,8,1111,137949603,1642696577,8,0,419893514,7038085,GFELPETO,0,16,4,419893514,20458,44,20,0,103,1920,10,419893514,25906,0,0,137949604,8,137949604,525178634,1193428968.cafvid,1193428968.cafvid,\ ,0,0,4,525178634,48140,44,20,0,103,1936,10,525178634,48142,0,0,1642696583,1642700190,1193428968.cafvid,1201c319-2788-4a3b-a5de-9fd43ca7f617,PT_Internas,PT_Internas,PT_Internas,PT_Internas,3607,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.25,10.151.77.31,103,0,11,419893514,26030,0,103,0,10,525178634,48146,0,0,,1,15BE9C0000010000000000A7194D970A,0,0,0,,,9,,,0,0,vc_asilveira@cafvid.caf.com,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,,,,,0,0,0,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,1193428968.cafvid@m.webex.com,
1,8,1112,137949605,1642703395,8,0,419893514,7038085,GFELPETO,0,16,4,419893514,20398,44,20,0,103,1920,10,419893514,25964,0,0,137949606,8,137949606,525178634,1156203454.cafvid,1156203454.cafvid,\ ,0,0,4,525178634,48200,44,20,0,103,1920,10,525178634,48202,0,0,1642703401,1642704218,1156203454.cafvid,c041d610-f5ed-4070-ae37-2025130cb7eb,PT_Internas,PT_Internas,PT_Internas,PT_Internas,817,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.25,10.151.77.31,103,0,11,419893514,24846,0,103,0,10,525178634,48206,0,0,,1,F596D90000010000000000A8194D970A,0,0,0,,,9,,,0,0,vc_asilveira@cafvid.caf.com,1156203454.cafvid@m.webex.com,1156203454.cafvid@m.webex.com,1156203454.cafvid@m.webex.com,,,,,0,0,0,1156203454.cafvid@m.webex.com,1156203454.cafvid@m.webex.com,1156203454.cafvid@m.webex.com,
1,8,1113,137949607,1642706812,8,0,419893514,7038085,GFELPETO,0,16,4,419893514,16932,44,20,0,103,1920,10,419893514,25184,0,0,137949608,8,137949608,525178634,1166515434.cafvid,1166515434.cafvid,\ ,0,0,4,525178634,48228,44,20,0,103,1936,10,525178634,48230,0,0,1642706815,1642713228,1166515434.cafvid,6af54670-7b3e-49a8-a5cb-6c6523c1ddd0,PT_Internas,PT_Internas,PT_Internas,PT_Internas,6413,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.25,10.151.77.31,103,0,11,419893514,24816,0,103,0,10,525178634,48234,0,0,,1,EA47AB8000010000000000A9194D970A,0,0,0,,,9,,,0,0,vc_asilveira@cafvid.caf.com,1166515434.cafvid@m.webex.com,1166515434.cafvid@m.webex.com,1166515434.cafvid@m.webex.com,,,,,0,0,0,1166515434.cafvid@m.webex.com,1166515434.cafvid@m.webex.com,1166515434.cafvid@m.webex.com,
1,8,1114,137949609,1642773603,8,0,419893514,7038085,GFELPETO,0,16,4,419893514,22126,44,20,0,103,1920,10,419893514,25088,0,0,137949610,8,137949610,525178634,1167642287.cafvid,1167642287.cafvid,\ ,0,0,4,525178634,48258,44,20,0,103,1920,10,525178634,48260,0,0,1642773608,1642773683,1167642287.cafvid,37a2a1af-2e7b-4059-aa84-97be15fc5326,PT_Internas,PT_Internas,PT_Internas,PT_Internas,75,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.25,10.151.77.31,103,0,11,419893514,25200,0,103,0,10,525178634,48264,0,0,,1,6CD1790000010000000000AA194D970A,0,0,0,,,9,,,0,0,vc_asilveira@cafvid.caf.com,1167642287.cafvid@m.webex.com,1167642287.cafvid@m.webex.com,1167642287.cafvid@m.webex.com,,,,,0,0,0,1167642287.cafvid@m.webex.com,1167642287.cafvid@m.webex.com,1167642287.cafvid@m.webex.com,
1,8,1115,137949611,1642779907,8,0,419893514,7038085,GFELPETO,0,16,4,419893514,18890,44,20,0,103,1920,10,419893514,26010,0,0,137949612,8,137949612,525178634,1125265196.cafvid,1125265196.cafvid,\ ,0,0,4,525178634,48286,44,20,0,103,1936,10,525178634,48288,0,0,1642779912,1642783080,1125265196.cafvid,b83fc8ea-3926-40f0-a7d3-dc2e6f2803ac,PT_Internas,PT_Internas,PT_Internas,PT_Internas,3168,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,12,0,0,0,0,0,0,CCAFCUCM,0,,,0,,2,3,2,0,64,64,,,,10.17.7.25,10.151.77.31,103,0,11,419893514,25864,0,103,0,10,525178634,48292,0,0,,1,1A4B890000010000000000AB194D970A,0,0,0,,,9,,,0,0,vc_asilveira@cafvid.caf.com,1125265196.cafvid@m.webex.com,1125265196.cafvid@m.webex.com,1125265196.cafvid@m.webex.com,,,,,0,0,0,1125265196.cafvid@m.webex.com,1125265196.cafvid@m.webex.com,1125265196.cafvid@m.webex.com,
