cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,4,7814197,4,4,75938675,75938676,34023,5443680,34025,5444000,0,,,,,,0,,0,,a1ff4ae8-3ae8-435f-907a-6c9eae6cf371,SEP0C272455CF64,SEP0C272455BEF1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,,StandAloneCluster,6552,6523,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310617,6,4,109428219,109428229,,,,,,146,2920,141,2820,0,,2,,0,6daa3ed9-c31c-49a2-abbe-61b557be03e8,10.200.110.2,CiscoUM1-VI1,,,StandAloneCluster,3212550445,8000,,IP PHONES Venezuela
1,6,6310618,6,6,109428222,109428223,696,111360,697,119712,0,693,110880,692,118852,0,0,0,1,1,f8bb3025-3d74-4225-a15b-56b317aa1b8f,SEP045FB9B6A534,SEP0076861BBCA8,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=2;maxJitter=0,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,StandAloneCluster,5305,5418,IP PHONES Panama,IP PHONES Panama
1,6,6310620,6,6,109428230,109428231,487,77920,487,83592,0,503,80480,491,84280,0,0,0,1,1,3bdbe938-8020-4ddb-adef-4ac460dd19eb,SEP00279025BA44,SEP00279025BB0F,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=2,CCR=0.0011;ICR=0.0000;ICRmx=0.0037;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,StandAloneCluster,3145,3133,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,6,6310621,6,4,109428233,109428242,88,2816,80,2560,0,82,1640,82,1640,0,2,2,0,20,4cf96917-3b2d-4e7d-aa77-601bc19a344d,SEP247E12BEB764,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=1;MLQKvr=0.95,,StandAloneCluster,3221,8000,IP PHONES Uruguay 2,IP PHONES Venezuela
1,6,6310622,6,4,109428238,109428244,,,,,,90,1800,83,1660,0,,2,,0,47a18837-3560-4578-9efb-7cff3d24f6e8,10.200.110.2,CiscoUM1-VI1,,,StandAloneCluster,3212550445,8000,,IP PHONES Venezuela
1,6,6310626,6,6,109428249,109428250,514,82240,515,88408,0,521,83360,517,88752,0,0,0,1,1,edde3392-2c36-464b-b415-0c0dcdaea992,SEP045FB9B6A551,SEP045FB9B6A534,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=2;maxJitter=0,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,StandAloneCluster,5316,5305,IP PHONES Panama,IP PHONES Panama
1,4,7814217,4,4,75938725,75938726,480,82560,479,82388,0,481,82732,478,82216,0,1,0,0,0,6354108a-a966-4bcc-977a-1da7caf33306,SEP34DBFDCDA833,SEP34DBFDCC93C1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2111,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814219,4,4,75938731,75938732,250,40000,250,40000,0,,,,,,15,,0,,7be54e3f-71a1-4c64-99d8-ea77c82a0921,SEP0C272455C020,AN00F137DEFF400,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2279,2472,IP PHONES sin DDE,IP PHONES sin DDE
1,4,7814218,4,4,75938729,75938730,1499,239840,1502,240320,0,1554,248640,1549,247840,0,0,0,0,20,9ffcbb2f-c5a5-413d-a7b8-0067d3687136,SEP0C272455C15B,CiscoUM1-VI1,MLQK=4.5000;MLQKav=4.3811;MLQKmn=3.9958;MLQKmx=4.5000;ICR=0.0000;CCR=0.0043;ICRmx=0.0234;CS=2;SCS=2;MLQKvr=0.9500,,StandAloneCluster,6676,8000,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310628,6,4,109428254,109428258,,,,,,99,1980,92,1840,0,,3,,0,e34732a7-d197-4197-921d-d79af8528f25,10.200.110.2,CiscoUM1-VI1,,,StandAloneCluster,3212550445,8000,,IP PHONES Venezuela
1,6,6310629,6,6,109428259,109428260,2700,432000,2701,464400,0,2697,431520,2696,463540,0,0,0,1,1,6b143824-86f5-4be2-be97-4b37ed9fc18f,SEP045FB9B6A534,SEP0076861BBCA8,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,CCR=0.0001;ICR=0.0000;ICRmx=0.0036;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,StandAloneCluster,5305,5418,IP PHONES Panama,IP PHONES Panama
1,6,6310627,6,4,109428252,109428253,8526,164440,8165,261248,0,8195,163900,8530,164520,0,1,1,1,0,b49047f8-e2a1-4176-b475-5c1e5c02afe8,SEP007686EC1078,CiscoUM1-VI2,CCR=0.0024;ICR=0.0000;ICRmx=0.0198;CS=13;SCS=2;Ver=0.90;VoRxCodec=G.729 Anne;CID=13;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=91,,StandAloneCluster,6415,8000,IP PHONES Argentina,IP PHONES Venezuela
1,4,7814223,4,4,75938740,75938741,,,,,,2387,410564,2383,409876,0,,0,,0,3f23657e-6755-4112-add7-f17755a25f4e,SEP0C272455BEF1,SEP34DBFDCC93C1,,MLQK=4.5000;MLQKav=4.4897;MLQKmn=4.3874;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0034;CS=2;SCS=0;MLQKvr=0.95,StandAloneCluster,6523,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814225,4,4,75938773,75938774,1864,320608,1861,320092,0,1863,320436,1863,320436,0,0,0,0,0,d229068a-53e5-4154-a0ef-f6e67cc686d1,SEP34DBFDCD02B8,SEP189C5D20EDC3,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2167,2400,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814224,4,4,75938759,75938760,4733,814076,3874,666328,1,,,,,,7,,0,,59bca9fd-0ace-4b69-84ee-daaa73947593,SEP34DBFDCC93C1,SIP_Trunk_InterGrupo,MLQK=4.5000;MLQKav=4.4426;MLQKmn=4.1916;MLQKmx=4.5000;ICR=0.0000;CCR=0.0013;ICRmx=0.0232;CS=7;SCS=0;MLQKvr=0.95,,StandAloneCluster,2036,2200,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814226,4,4,75938776,75938777,2052,352944,2050,352600,0,2054,328640,2051,328160,0,0,0,0,0,36d0e4f0-a7fe-400d-add5-b40fc67d3015,SEP34DBFDCC93C1,SEP0C272455BEF1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2036,6523,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814221,4,4,75938735,75938736,17423,2787680,17416,2786560,0,17395,2783200,17399,2783840,0,0,0,0,0,7f13547a-3048-4b5a-bc85-e7c677e44984,SEP0C27245593D5,SEP0C272455C15B,MLQK=4.5000;MLQKav=4.4998;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.4985;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,StandAloneCluster,2152,6676,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814228,4,4,75938791,75938792,,,,,,3946,631360,3944,631040,0,,0,,0,3de29d45-f388-4db5-a731-77955d02f0c5,SEP0C272455BEF1,SEP0C272455BA49,,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,6523,2401,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814229,4,4,75938794,75938795,4158,715176,4155,714660,0,4157,715004,4157,715004,0,0,1,0,0,dabb6ee2-85c9-4e5f-8649-2e082d60d238,SEP34DBFDCDA833,SEP34DBFDCC93C1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2111,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814231,4,4,75938798,75938799,1311,209760,1310,209600,0,1311,225492,1307,224804,0,0,0,0,0,fae4adc5-1707-4904-aa46-c2013fec1e10,SEP0C272455BEF1,SEP34DBFDCC93C1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,6523,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814233,4,4,75938803,75938804,,,,,,241,38560,240,38400,0,,5,,0,7213ca9e-b4fa-451f-a765-01330620e32b,10.200.16.4,SEP0C272455C2CF,,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=0;MLQKvr=0.9500,StandAloneCluster,2122434282,2047,,IP PHONES Venezuela
1,4,7814232,4,4,75938800,75938801,5791,926560,5792,926720,0,,,,,,0,,0,,3e7cbd35-57bf-42d5-8e2b-f7600fb453c6,SEP0C27245593D5,SEP0C272455ABA1,MLQK=4.5000;MLQKav=4.4993;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2152,6576,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310630,6,6,109428262,109428263,,,,,,825,132000,829,142416,0,,0,,1,2cd51fa4-f760-4a28-81eb-547d1fa992a1,10.200.25.2,SEP701F534C3E1D,,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=2;maxJitter=0,StandAloneCluster,1169349297,6470,,IP PHONES Argentina
1,6,6310631,6,6,109428265,109428266,3008,481280,3010,517548,0,3026,484160,3012,517892,0,0,0,1,1,b1e77627-0564-4ffe-ab77-11112288e719,SEP00279025BB0F,SEP00279025BA44,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=0,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,StandAloneCluster,3133,3145,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,6,6310632,6,4,109428269,109428273,,,,,,387,7740,380,7600,0,,0,,0,64ded05d-eb2a-4dcd-b93e-c1be0c0201b1,10.200.25.2,CiscoUM1-VI1,,,StandAloneCluster,1169349297,8000,,IP PHONES Venezuela
1,6,6310633,6,6,109428274,109428275,739,118240,738,126764,0,745,119200,743,127624,0,0,0,1,1,718594c8-ccaa-42e1-9f17-8e0e18bcd39e,SEP045FB9B6A551,SEP045FB9B6A534,CCR=0.0006;ICR=0.0000;ICRmx=0.0040;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=2;maxJitter=2,StandAloneCluster,5316,5305,IP PHONES Panama,IP PHONES Panama
1,6,6310634,6,6,109428277,109428278,4662,745920,4664,802036,0,4671,747360,4666,802380,0,0,0,1,1,25474fda-2ee8-4107-aefe-17377094bf80,SEP00279025BB0F,SEP00279025BA44,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,StandAloneCluster,3133,3145,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,6,6310635,6,4,109428281,109428285,437,8740,442,14112,0,459,9180,441,8820,0,2,0,1,20,90eba9e1-d6ed-46ca-b2db-b0ad2b806e10,SEP045FB9B6A551,CiscoUM1-VI1,CCR=0.0050;ICR=0.0099;ICRmx=0.0099;CS=3;SCS=0;Ver=0.90;VoRxCodec=G.729 Anne;CID=13;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=53,,StandAloneCluster,5316,8000,IP PHONES Panama,IP PHONES Venezuela
1,4,7814236,4,4,75938849,75938850,3615,578400,3615,578400,0,,,,,,5,,0,,dbd170a5-48ea-42b3-a572-9db09f05c231,SEP0C272455C2CF,10.200.16.4,MLQK=4.5000;MLQKav=4.4858;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2047,02434282,IP PHONES Venezuela,Locales Venezuela con FAC
1,4,7814237,4,4,75938851,75938852,,,,,,1480,254560,1481,254732,0,,1,,0,75bd9418-abc2-480b-b79f-f05c4e55d6f7,AN00F137DEFF400,SEP34DBFDCC93C1,,MLQK=4.5000;MLQKav=4.4709;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0007;ICRmx=0.0033;CS=3;SCS=0;MLQKvr=0.95,StandAloneCluster,2472,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,6,6310637,6,6,109428287,109428288,359,57440,360,61748,0,362,57920,361,61920,0,0,0,1,1,8942e7a5-6da4-4d54-9411-492e44c0a5c7,SEP045FB9B6A551,SEP045FB9B6A534,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=2,CCR=0.0017;ICR=0.0032;ICRmx=0.0032;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=2,StandAloneCluster,5316,5305,IP PHONES Panama,IP PHONES Panama
1,4,7814239,4,4,75938855,75938856,974,155840,971,155360,0,,,,,,0,,0,,0b5b0b1f-8e3f-4686-9e2a-eda1e4a24dbc,SEPC4143C8B0C29,AN00F137DEFF400,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2156,2472,IP PHONES Venezuela,IP PHONES sin DDE
1,4,7814241,4,4,75938864,75938868,270,46440,269,46268,0,271,43360,269,43040,0,1,1,0,20,a62b77fd-b621-4b8d-984c-382e5cbd5d03,SEP34DBFDCD02B8,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,2167,8000,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814242,4,4,75938869,75938870,,,,,,,,,,,,,,,610144c1-8a74-4133-bd67-be46eb4f561e,SEP0C272455C020,AN00F137DEFF400,,,StandAloneCluster,2279,2472,IP PHONES sin DDE,IP PHONES sin DDE
1,4,7814244,4,4,75938873,75938874,,,,,,323,51680,320,51200,0,,4,,0,1c843659-8893-42b0-be47-8cd072e274dd,AN00F137DEFF400,SEP0C272455C020,,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2472,2279,IP PHONES sin DDE,IP PHONES sin DDE
1,6,6310639,6,6,109428295,109428296,7122,1139520,7124,1225156,0,7130,1140800,7126,1225500,0,0,0,1,1,fa76386c-ae2a-4b9d-9a2a-94e3bc03420a,SEP045FB9B6A5D8,SEP045FB9B6A551,CCR=0.0000;ICR=0.0000;ICRmx=0.0039;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=2,CCR=0.0000;ICR=0.0000;ICRmx=0.0033;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=4,StandAloneCluster,5395,5316,IP PHONES Panama,IP PHONES Panama
1,4,7814246,4,4,75938877,75938878,,,,,,,,,,,,,,,50b3098f-e377-4fb2-9151-a0c8818b7f0a,AN00F137DEFF400,SEP0C272455C020,,,StandAloneCluster,2472,2279,IP PHONES sin DDE,IP PHONES sin DDE
1,4,7814248,4,4,75938889,75938893,228,39216,228,39216,0,230,36800,227,36320,0,2,4,0,60,c0267c30-0447-45d9-95ee-96134ed1ce1c,SEP34DBFDCD028D,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0102;CCR=0.0102;ICRmx=0.0102;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,2142,8000,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814249,4,4,75938907,75938908,3801,653772,3800,653600,0,3801,608160,3800,608000,0,0,0,0,0,9371a8ed-881b-4b5a-924f-f920072a8b02,SEP34DBFDCD028D,SEP0C272455A536,MLQK=4.5000;MLQKav=4.4951;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2142,2034,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310640,6,4,109428298,109428303,,,,,,,,,,,,,,,716d7b84-1f37-47a7-8216-893f26c72bcf,10.200.200.2,10.200.200.2,,,StandAloneCluster,5544334500,044036138,,Locales Mexico
1,6,6310641,6,4,109428304,109428308,,,,,,714,14280,708,14160,0,,3,,0,38fb186e-40f3-43ee-9a56-abff697154e1,10.200.110.2,CiscoUM1-VI1,,,StandAloneCluster,3053530359,8000,,IP PHONES Venezuela
1,4,7814250,4,4,75938910,75938911,27867,4458720,27867,4458720,0,,,,,,0,,0,,8a7db143-4403-4732-8478-2a299f8d1f7a,SEP0C27245593D5,SEP0C272455C1B2,MLQK=4.5000;MLQKav=4.4998;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2152,6595,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310642,6,4,109428309,109428313,,,,,,434,8680,428,8560,0,,0,,0,6b17cf85-4ebb-46ff-a91e-6423a5a7f008,10.200.25.2,CiscoUM1-VI1,,,StandAloneCluster,1169349297,8000,,IP PHONES Venezuela
1,4,7814252,4,4,75938916,75938917,25835,4133600,25660,4105600,6,,,,,,109,,0,,d23530bb-0a89-4295-a0c4-da34a5b6a0d6,SEP7C95F33EBF51,SIP_Trunk_InterGrupo,MLQK=4.4060;MLQKav=4.2864;MLQKmn=3.1111;MLQKmx=4.5000;ICR=0.0066;CCR=0.0069;ICRmx=0.1556;CS=94;SCS=21;MLQKvr=0.9500,,StandAloneCluster,2392,2200,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7814254,4,4,75938922,75938923,774,133128,774,133128,0,,,,,,0,,0,,beadb039-e7a5-4c81-8884-8bad5aa6d585,SEP34DBFDCDA833,AN00F137DEFF400,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,,StandAloneCluster,2111,2472,IP PHONES Venezuela,IP PHONES sin DDE
1,4,7814257,4,4,75938928,75938929,,,,,,16128,2580480,16127,2580320,0,,0,,0,845239b0-1f3d-48f8-80a2-71dacaad1b67,10.200.16.4,SEP0C272455A91D,,MLQK=4.5000;MLQKav=4.4941;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0033;CS=4;SCS=0;MLQKvr=0.9500,StandAloneCluster,4143364609,2252,,IP PHONES Venezuela
1,4,7814261,4,4,75938937,75938938,,,,,,1929,331788,1929,331788,0,,2,,0,c8c469c2-cde4-410e-bda8-5816d071c181,10.200.16.4,SEP34DBFDCD0C0C,,MLQK=4.5000;MLQKav=4.4548;MLQKmn=4.3874;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0033;CS=3;SCS=0;MLQKvr=0.95,StandAloneCluster,4149064135,2447,,IP PHONES Venezuela
1,6,6310643,6,6,109428314,109428315,155,24800,158,27004,0,157,25120,154,26316,0,0,0,1,1,487ddc57-98e5-46d2-9f3c-f943e8a7cd1f,SEP045FB9B6A551,SEP045FB9B6A5D8,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=0,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=0,StandAloneCluster,5316,5395,IP PHONES Panama,IP PHONES Panama
1,6,6310644,6,6,109428317,109428318,369,59040,370,63468,0,386,61760,373,63984,0,0,0,1,1,b5407137-c16e-4b52-b2cc-5e7b6b7f60bd,SEP00279025BA44,SEP00279025BB0F,CCR=0.0019;ICR=0.0000;ICRmx=0.0046;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=2,CCR=0.0017;ICR=0.0000;ICRmx=0.0037;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=0,StandAloneCluster,3145,3133,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,4,7814262,4,6,75938960,75938961,,,,,,3020,60400,1543,48644,19,,0,,1,60f5d4c2-6cbf-416b-bea7-0dab7157a8db,10.200.150.2,SEP045FB9B6A534,,CCR=0.4961;ICR=0.2785;ICRmx=1.0000;CS=51;SCS=45;Ver=0.90;VoRxCodec=G.729 Anne;CID=13;VoPktSizeMs=10;VoPktLost=19;VoPktDis=1;VoOneWayDelayMs=3;maxJitter=20,StandAloneCluster,60052630,5305,,IP PHONES Panama
